Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-0,d1b72c11-c8ce-4130-92f1-0f9b2fda2e08,True,2024-01-12 17:15:14,2024-01-12 17:15:50,2024-01-12 17:15:52,36.12133193016052
1,slicelet-gold-1,5ceddecb-134a-4018-ab9b-9754ca297685,True,2024-01-12 17:15:11,2024-01-12 17:15:56,2024-01-12 17:15:58,45.123451232910156
1,slicelet-gold-2,4c355f3d-cdb7-4cef-b9f6-b96fbb4e5ede,True,2024-01-12 17:15:10,2024-01-12 17:15:38,2024-01-12 17:15:39,28.087299823760986
1,slicelet-gold-3,da2f4a38-6c26-40a1-9ab7-992edaaab8c8,True,2024-01-12 17:15:12,2024-01-12 17:15:54,2024-01-12 17:15:55,42.14690923690796
1,slicelet-gold-4,dfaa0da5-be9c-4b0f-a517-45fb503ce6d8,True,2024-01-12 17:15:21,2024-01-12 17:16:25,2024-01-12 17:16:26,64.19432282447815
1,slicelet-gold-5,aab3baad-79a2-43dd-b516-70b521ffdd74,True,2024-01-12 17:15:13,2024-01-12 17:15:55,2024-01-12 17:15:56,42.12458896636963
1,slicelet-gold-6,135fb9e4-61d3-465c-bf1d-22fbe3ab3087,True,2024-01-12 17:15:11,2024-01-12 17:16:04,2024-01-12 17:16:06,53.15960192680359
1,slicelet-gold-7,b7fcb23e-1576-4a0e-a16f-17f62b0a1dc2,False,N/A,N/A,N/A,N/A
1,slicelet-gold-8,6f674126-e0f6-41f7-bd9f-dc055066ddff,True,2024-01-12 17:15:14,2024-01-12 17:16:27,2024-01-12 17:16:31,73.22866296768188
1,slicelet-gold-9,74d93a4b-2da4-45e2-bf02-20cac390d40b,True,2024-01-12 17:15:10,2024-01-12 17:16:26,2024-01-12 17:16:27,76.25292491912842
1,slicelet-gold-10,066c23a7-f3c6-4a02-bcbf-5009277a083f,True,2024-01-12 17:15:10,2024-01-12 17:16:31,2024-01-12 17:16:34,81.24813079833984
1,slicelet-gold-11,8146e435-9538-47f6-b353-750fe3b115c5,True,2024-01-12 17:15:11,2024-01-12 17:15:25,2024-01-12 17:15:26,14.043304920196533
1,slicelet-gold-12,acea0bec-9241-4bcf-b1f5-616ccd988438,True,2024-01-12 17:15:17,2024-01-12 17:15:53,2024-01-12 17:15:53,36.111660957336426
1,slicelet-gold-13,0a7e0d91-4849-4877-abc1-f0c9785b88a7,True,2024-01-12 17:15:10,2024-01-12 17:15:48,2024-01-12 17:15:48,37.11669683456421
1,slicelet-gold-14,00a2a0cf-5f3c-4978-9a92-5ecaff6cb738,True,2024-01-12 17:15:13,2024-01-12 17:16:18,2024-01-12 17:16:19,65.19236016273499
1,slicelet-gold-15,935a6fc1-39c7-49f7-a0b8-5a26882de1e5,True,2024-01-12 17:15:12,2024-01-12 17:15:58,2024-01-12 17:16:00,46.13978385925293
1,slicelet-gold-16,448046f4-f9f3-426f-9067-6285269b5363,True,2024-01-12 17:15:10,2024-01-12 17:15:15,2024-01-12 17:15:16,5.013645887374878
1,slicelet-gold-17,24ba4a5c-8a71-4be2-a28f-6f59cb9fa532,True,2024-01-12 17:15:14,2024-01-12 17:16:40,2024-01-12 17:16:43,85.23541307449341
1,slicelet-gold-18,21e66558-b18a-4917-ac6a-016b97de7eae,True,2024-01-12 17:15:17,2024-01-12 17:16:07,2024-01-12 17:16:11,50.160425901412964
1,slicelet-gold-19,32e2094d-0b6a-4f39-afeb-db91711382e1,True,2024-01-12 17:15:10,2024-01-12 17:15:10,2024-01-12 17:15:10,0.0003228187561035156
1,slicelet-gold-20,d9b7b424-11b6-49e1-aadc-57ff2db73312,False,N/A,N/A,N/A,N/A
1,slicelet-gold-21,99b89617-8828-4bc0-a617-c01a6e60bd8c,False,N/A,N/A,N/A,N/A
1,slicelet-gold-22,2fd5a92f-ee23-45e9-8d45-0153c2967cb6,True,2024-01-12 17:15:10,2024-01-12 17:16:39,2024-01-12 17:16:40,88.26072001457214
1,slicelet-gold-23,11128f07-8655-44d2-8c97-4544dd1bd1ad,True,2024-01-12 17:15:12,2024-01-12 17:15:52,2024-01-12 17:15:53,40.12691521644592
1,slicelet-gold-24,1ecf218c-3b21-46f7-b561-fa9444055eb2,True,2024-01-12 17:15:10,2024-01-12 17:16:27,2024-01-12 17:16:27,77.21574401855469
1,slicelet-gold-25,d62a1e5e-8b41-4a1e-9af3-304c6469e8dc,False,N/A,N/A,N/A,N/A
1,slicelet-gold-26,3e37dc8d-6a21-4e41-970c-4e1b38f0bbda,True,2024-01-12 17:15:11,2024-01-12 17:15:36,2024-01-12 17:15:38,25.072357892990112
1,slicelet-gold-27,932e44ce-5ff5-454c-8c1a-72675ccf24cd,True,2024-01-12 17:15:12,2024-01-12 17:16:34,2024-01-12 17:16:38,82.27735900878906
1,slicelet-gold-28,a093421e-c73a-4153-a9cc-25914242386b,True,2024-01-12 17:15:11,2024-01-12 17:16:04,2024-01-12 17:16:04,53.141287088394165
1,slicelet-gold-29,9521b58b-1d1e-43b9-a1f3-af994bdbf440,True,2024-01-12 17:15:16,2024-01-12 17:15:26,2024-01-12 17:15:30,10.028228044509888
1,slicelet-gold-30,005810ba-bba3-4d7a-8696-22e73eefe840,True,2024-01-12 17:15:11,2024-01-12 17:16:07,2024-01-12 17:16:07,56.18181300163269
1,slicelet-gold-31,2d985e2f-332e-4653-ac0d-c867a3f04fd3,True,2024-01-12 17:15:12,2024-01-12 17:15:13,2024-01-12 17:15:14,1.0053410530090332
1,slicelet-gold-32,2c3ebda3-1d9b-4311-b380-ec4c5cedf4dd,True,2024-01-12 17:15:10,2024-01-12 17:15:10,2024-01-12 17:15:11,0.00047516822814941406
1,slicelet-gold-33,2fcdd805-4a82-45be-9d02-a88a3acc12ff,True,2024-01-12 17:15:10,2024-01-12 17:16:15,2024-01-12 17:16:18,65.19996619224548
1,slicelet-gold-34,ca2c5c95-f9d3-4a49-a2d3-7c5bb636b91d,True,2024-01-12 17:15:11,2024-01-12 17:15:21,2024-01-12 17:15:21,10.035724878311157
1,slicelet-gold-35,cac4452a-baed-4f25-97db-f376fd94d47b,True,2024-01-12 17:15:14,2024-01-12 17:15:32,2024-01-12 17:15:33,18.070255279541016
1,slicelet-gold-36,53bb50fd-cd90-472f-b66c-43084662a6e7,True,2024-01-12 17:15:10,2024-01-12 17:15:11,2024-01-12 17:15:13,1.0056118965148926
1,slicelet-gold-37,428329f6-2062-4bb9-953a-d925e4c07d72,True,2024-01-12 17:15:11,2024-01-12 17:16:07,2024-01-12 17:16:07,56.20047879219055
1,slicelet-gold-38,ea625dbb-6472-4408-a95c-82563802235c,True,2024-01-12 17:15:12,2024-01-12 17:15:39,2024-01-12 17:15:40,27.099735975265503
1,slicelet-gold-39,8013bf84-dc20-488b-b400-1e2123acb4bd,True,2024-01-12 17:15:11,2024-01-12 17:16:07,2024-01-12 17:16:07,56.18165040016174
1,slicelet-gold-40,d441b23a-d580-4851-8e46-4e76f3c4cebc,True,2024-01-12 17:15:11,2024-01-12 17:16:11,2024-01-12 17:16:15,60.157899141311646
1,slicelet-gold-41,36331988-92ed-4c02-8a28-3446e90efaea,True,2024-01-12 17:15:10,2024-01-12 17:15:40,2024-01-12 17:15:43,30.087689876556396
1,slicelet-gold-42,767838d2-2e22-4153-b5ea-e0254e50d3e9,True,2024-01-12 17:15:17,2024-01-12 17:16:21,2024-01-12 17:16:25,64.20931816101074
1,slicelet-gold-43,76e2307e-df33-48a8-996f-f5a87425f3d3,True,2024-01-12 17:15:10,2024-01-12 17:15:43,2024-01-12 17:15:46,33.10521697998047
1,slicelet-gold-44,26b9dfb4-f082-41e5-a82e-875b23b8611c,True,2024-01-12 17:15:11,2024-01-12 17:15:53,2024-01-12 17:15:54,42.11920404434204
1,slicelet-gold-45,4bd1ee71-43f4-4d14-9e4f-d9829fd5914c,True,2024-01-12 17:15:13,2024-01-12 17:16:19,2024-01-12 17:16:21,66.21080493927002
1,slicelet-gold-46,aab6e992-178d-433c-bbf6-de46783e084b,True,2024-01-12 17:15:12,2024-01-12 17:15:30,2024-01-12 17:15:32,18.053897857666016
1,slicelet-gold-47,b1d873da-b0b3-4e12-b637-f52e40705464,True,2024-01-12 17:15:12,2024-01-12 17:15:47,2024-01-12 17:15:48,34.095617055892944
1,slicelet-gold-48,561586dc-7796-444b-9656-f3c5997f6458,True,2024-01-12 17:15:10,2024-01-12 17:15:48,2024-01-12 17:15:50,37.118178844451904
1,slicelet-gold-49,abd0c1e3-3e40-4347-9b26-0d3c69347316,True,2024-01-12 17:15:11,2024-01-12 17:16:06,2024-01-12 17:16:07,55.17192220687866
1,slicelet-silver-0,e71339c9-8b55-4bbd-8115-a0c3897c0212,True,2024-01-12 17:15:12,2024-01-12 17:16:00,2024-01-12 17:16:00,48.1568660736084
1,slicelet-silver-1,05159ed8-a5de-459f-814d-56c87cf72d9c,True,2024-01-12 17:15:15,2024-01-12 17:15:16,2024-01-12 17:15:16,1.0054512023925781
1,slicelet-silver-2,16001918-e34d-4520-8df1-987e74ae6123,True,2024-01-12 17:15:10,2024-01-12 17:15:34,2024-01-12 17:15:34,24.073925256729126
1,slicelet-silver-3,696fa0dc-b296-4ae6-9a64-3f19e79d9c9e,True,2024-01-12 17:15:10,2024-01-12 17:15:21,2024-01-12 17:15:24,11.032899141311646
1,slicelet-silver-4,780f6759-e063-4263-afcd-971715eace33,True,2024-01-12 17:15:11,2024-01-12 17:15:33,2024-01-12 17:15:36,22.075637102127075
1,slicelet-silver-5,87e37556-056e-4ded-9935-201ad36df70a,False,N/A,N/A,N/A,N/A
1,slicelet-silver-6,b71cb029-44fc-4ed1-82f3-05e12b8635cc,True,2024-01-12 17:15:10,2024-01-12 17:15:16,2024-01-12 17:15:18,6.02131986618042
1,slicelet-silver-7,8ef05656-4e31-45fa-bba8-189005d355d5,True,2024-01-12 17:15:12,2024-01-12 17:16:00,2024-01-12 17:16:00,48.12682819366455
1,slicelet-silver-8,a4e687c5-f453-486b-963d-6f816e98314e,True,2024-01-12 17:15:12,2024-01-12 17:15:16,2024-01-12 17:15:16,4.007078170776367
1,slicelet-silver-9,97e46528-dcd5-4df1-8a6a-eb5ef01f1618,True,2024-01-12 17:15:10,2024-01-12 17:15:10,2024-01-12 17:15:14,0.00028324127197265625
1,slicelet-silver-10,8b4c2502-ed94-4f46-97fb-ee9e0bc8d66b,True,2024-01-12 17:15:11,2024-01-12 17:15:14,2024-01-12 17:15:15,3.0154199600219727
1,slicelet-silver-11,81d4b0dc-401c-4211-b71d-ba8cd9cb4f97,True,2024-01-12 17:15:11,2024-01-12 17:15:19,2024-01-12 17:15:23,8.029294729232788
1,slicelet-silver-12,f63c582c-5309-47da-861b-882eaa5ca74e,True,2024-01-12 17:15:13,2024-01-12 17:15:16,2024-01-12 17:15:16,3.0108730792999268
1,slicelet-silver-13,a0c83144-5c29-4fc4-8707-9fd6bfcf2a82,True,2024-01-12 17:15:17,2024-01-12 17:15:46,2024-01-12 17:15:49,28.09548807144165
1,slicelet-silver-14,1657fd43-823d-4b7b-84e1-7482e6ec39c4,True,2024-01-12 17:15:12,2024-01-12 17:15:53,2024-01-12 17:15:53,41.13337969779968
1,slicelet-silver-15,6893d35c-bdbe-4654-9138-a8e5bc8ee127,True,2024-01-12 17:15:12,2024-01-12 17:15:26,2024-01-12 17:15:27,14.044893980026245
1,slicelet-silver-16,46c555ec-fc88-4146-aee2-269d37f3e617,True,2024-01-12 17:15:10,2024-01-12 17:15:33,2024-01-12 17:15:34,23.07552218437195
1,slicelet-silver-17,a509531a-f39f-4f53-b0b9-bcb646b54d9a,True,2024-01-12 17:15:11,2024-01-12 17:15:23,2024-01-12 17:15:24,12.040643215179443
1,slicelet-silver-18,a4ab4c37-6396-4587-8668-fd14d26f64d7,True,2024-01-12 17:15:15,2024-01-12 17:15:16,2024-01-12 17:15:19,1.0032200813293457
1,slicelet-silver-19,73496990-caec-4c29-a870-2d6542e2cf64,True,2024-01-12 17:15:11,2024-01-12 17:15:58,2024-01-12 17:15:58,47.134263038635254
1,slicelet-silver-20,71620551-9aaa-4d0b-8182-3dd79c3f24a6,True,2024-01-12 17:15:13,2024-01-12 17:15:35,2024-01-12 17:15:39,22.08103895187378
1,slicelet-silver-21,323cd097-d332-41e5-b644-6a182dc7d562,True,2024-01-12 17:15:17,2024-01-12 17:15:57,2024-01-12 17:16:01,40.117741107940674
1,slicelet-silver-22,7da4785b-d69b-4cea-80d0-426b1141b688,True,2024-01-12 17:15:11,2024-01-12 17:15:24,2024-01-12 17:15:24,13.04676103591919
1,slicelet-silver-23,dd960a6d-5282-4296-9f13-83e4df7d62c4,True,2024-01-12 17:15:14,2024-01-12 17:15:14,2024-01-12 17:15:15,0.00043320655822753906
1,slicelet-silver-24,3ba77d65-a49c-46b9-96c3-929c884d6e3a,True,2024-01-12 17:15:12,2024-01-12 17:15:39,2024-01-12 17:15:43,27.08087992668152
1,slicelet-silver-25,8caf69cb-5903-4c85-9c05-1fc57acede93,True,2024-01-12 17:15:11,2024-01-12 17:15:21,2024-01-12 17:15:22,10.0344078540802
1,slicelet-silver-26,7abcde36-feaa-4ac8-82d9-3fcecfb3efef,False,N/A,N/A,N/A,N/A
1,slicelet-silver-27,a5d331f7-fd77-4947-890e-bd60beb97156,True,2024-01-12 17:15:13,2024-01-12 17:15:34,2024-01-12 17:15:36,21.07634997367859
1,slicelet-silver-28,7992cdd6-fe87-4739-81fa-32f00a397878,True,2024-01-12 17:15:11,2024-01-12 17:15:24,2024-01-12 17:15:26,13.033681869506836
1,slicelet-silver-29,20658c3e-bbb1-4f56-8a98-e91872aa63b6,True,2024-01-12 17:15:12,2024-01-12 17:15:53,2024-01-12 17:15:57,41.12932896614075
1,slicelet-silver-30,d25894b8-8690-4893-8ae7-f3c106b03785,True,2024-01-12 17:15:13,2024-01-12 17:15:14,2024-01-12 17:15:14,1.0054900646209717
1,slicelet-silver-31,0421e619-d487-429d-a531-c2b83f0a8eef,True,2024-01-12 17:15:10,2024-01-12 17:15:43,2024-01-12 17:15:43,33.08783721923828
1,slicelet-silver-32,6e590b56-221d-485f-b8c7-d02776702572,True,2024-01-12 17:15:11,2024-01-12 17:15:43,2024-01-12 17:15:46,32.07720398902893
1,slicelet-silver-33,6807c69e-1a5b-4032-bb1c-9707f26a149e,True,2024-01-12 17:15:14,2024-01-12 17:15:18,2024-01-12 17:15:21,4.010038137435913
1,slicelet-silver-34,58fa4a0f-4198-4f98-ac41-e9ed044105f0,True,2024-01-12 17:15:13,2024-01-12 17:15:19,2024-01-12 17:15:21,6.022078990936279
1,slicelet-silver-35,ed887f41-3ea1-43d3-a9fd-aab0db6b811f,True,2024-01-12 17:15:11,2024-01-12 17:15:46,2024-01-12 17:15:46,34.1132972240448
1,slicelet-silver-36,465e2ba7-2a15-4cff-bb79-6bd63e520af1,True,2024-01-12 17:15:15,2024-01-12 17:15:49,2024-01-12 17:15:53,34.10238599777222
1,slicelet-silver-37,1b90cd20-d367-44fd-93ad-4d98d2691631,True,2024-01-12 17:15:11,2024-01-12 17:15:22,2024-01-12 17:15:25,11.03706407546997
1,slicelet-silver-38,2b90e193-2128-4d69-859c-4cf0f46792d7,True,2024-01-12 17:15:12,2024-01-12 17:16:00,2024-01-12 17:16:04,48.14651703834534
1,slicelet-silver-39,b20174c7-524c-4994-8864-e191cb91290d,True,2024-01-12 17:15:12,2024-01-12 17:15:17,2024-01-12 17:15:19,5.016290187835693
1,slicelet-silver-40,66a1cee8-c7a0-4799-b8f2-809cdce60111,True,2024-01-12 17:15:11,2024-01-12 17:15:19,2024-01-12 17:15:19,8.024986028671265
