Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-0,013b5bbc-2d68-4f82-a0d0-8df5ea3dc2c1,True,2024-01-12 17:11:43,2024-01-12 17:13:21,2024-01-12 17:13:25,98.28557014465332
1,slicelet-gold-1,74a45e99-e27f-46e5-bce7-8dffb726a4c1,True,2024-01-12 17:11:44,2024-01-12 17:12:14,2024-01-12 17:12:14,30.087167978286743
1,slicelet-gold-2,773a51f3-ddda-4871-b1ba-87c133ff55d0,True,2024-01-12 17:11:42,2024-01-12 17:12:49,2024-01-12 17:12:49,67.21223402023315
1,slicelet-gold-3,233cc127-71a2-44e6-a690-64485cd3325b,True,2024-01-12 17:11:46,2024-01-12 17:13:12,2024-01-12 17:13:15,86.25787115097046
1,slicelet-gold-4,9f41a5fa-267e-46f3-806e-9d140367aef5,True,2024-01-12 17:11:42,2024-01-12 17:11:58,2024-01-12 17:12:00,16.04704189300537
1,slicelet-gold-5,e1be7860-75c5-40d4-98fb-6951d4673a93,True,2024-01-12 17:11:43,2024-01-12 17:12:14,2024-01-12 17:12:15,31.086060762405396
1,slicelet-gold-6,3739871c-a557-4af2-a807-e459a1a519db,True,2024-01-12 17:11:43,2024-01-12 17:11:54,2024-01-12 17:11:54,11.02837085723877
1,slicelet-gold-7,52ea59b1-b399-4aff-91ce-ffe097c1dfb1,True,2024-01-12 17:11:42,2024-01-12 17:12:56,2024-01-12 17:13:00,73.21133208274841
1,slicelet-gold-8,ed69df79-2c53-4bb0-8df5-faf5a6e878e7,True,2024-01-12 17:11:42,2024-01-12 17:12:39,2024-01-12 17:12:41,57.18494272232056
1,slicelet-gold-9,6e3c0a6a-f9b3-471c-830d-5f3572eca548,True,2024-01-12 17:11:42,2024-01-12 17:12:14,2024-01-12 17:12:14,32.10212206840515
1,slicelet-gold-10,3e57a6e8-a8ad-4158-aa3b-ea8c16bb0cb6,True,2024-01-12 17:11:46,2024-01-12 17:12:25,2024-01-12 17:12:28,39.14702010154724
1,slicelet-gold-11,e126d67a-646b-4605-b948-f990e6716150,False,N/A,N/A,N/A,N/A
1,slicelet-gold-12,93816193-e1ec-4c69-a3e6-690742ae55ca,True,2024-01-12 17:11:49,2024-01-12 17:13:15,2024-01-12 17:13:19,86.25253510475159
1,slicelet-gold-13,818f31fa-42e3-4496-844f-6463fb18f9d9,True,2024-01-12 17:11:42,2024-01-12 17:12:12,2024-01-12 17:12:14,30.084722995758057
1,slicelet-gold-14,a85b443a-4f39-415b-9962-1cabbb1aa6e5,True,2024-01-12 17:11:42,2024-01-12 17:12:00,2024-01-12 17:12:01,18.050162315368652
1,slicelet-gold-15,c4fe3131-d061-47c8-9713-999949204574,True,2024-01-12 17:11:45,2024-01-12 17:12:31,2024-01-12 17:12:35,46.13649010658264
1,slicelet-gold-16,42b83e83-a7a0-40dd-9e5e-7ea982a116d3,True,2024-01-12 17:11:42,2024-01-12 17:12:28,2024-01-12 17:12:31,46.13021779060364
1,slicelet-gold-17,ad82a168-523d-4174-8816-9c345bd01487,True,2024-01-12 17:11:46,2024-01-12 17:13:31,2024-01-12 17:13:35,105.34743094444275
1,slicelet-gold-18,35b4725e-7658-4854-9720-5b85b255533f,True,2024-01-12 17:11:42,2024-01-12 17:11:53,2024-01-12 17:11:54,11.025060176849365
1,slicelet-gold-19,ae746dbc-1b6a-420e-a9ea-3c58040c667c,True,2024-01-12 17:11:43,2024-01-12 17:13:02,2024-01-12 17:13:06,78.24312019348145
1,slicelet-gold-20,52a92323-c307-4e5e-9c62-0f88cac8ef13,False,N/A,N/A,N/A,N/A
1,slicelet-gold-21,e89a5b3f-c67d-4d75-9152-5af4dd4d342c,True,2024-01-12 17:11:42,2024-01-12 17:12:41,2024-01-12 17:12:44,59.19473099708557
1,slicelet-gold-22,2a200ba7-cc10-45fa-b03b-f93e5ebef93c,True,2024-01-12 17:11:45,2024-01-12 17:12:50,2024-01-12 17:12:52,65.2121639251709
1,slicelet-gold-23,320cc53c-39a0-49bb-80d7-651bc51bf657,True,2024-01-12 17:11:42,2024-01-12 17:13:08,2024-01-12 17:13:12,86.28321719169617
1,slicelet-gold-24,7976a893-9bd7-4422-95d7-f431b00465de,True,2024-01-12 17:11:42,2024-01-12 17:13:06,2024-01-12 17:13:08,83.25643587112427
1,slicelet-gold-25,9efda2af-f4f6-4534-9133-c396498ecade,True,2024-01-12 17:11:41,2024-01-12 17:11:41,2024-01-12 17:11:44,0.0040590763092041016
