Epoch,Name,ID,Admitted?,Scheduled At,Started At,Ended At,Overall Delay(sec)
1,slicelet-gold-0,3581d4b8-0832-48e1-81c7-041ff75adfe7,True,2024-01-12 17:59:39,2024-01-12 18:00:48,2024-01-12 18:00:50,69.21565079689026
1,slicelet-gold-1,9db8a945-011c-45d8-b86a-550740cabaed,True,2024-01-12 17:59:43,2024-01-12 17:59:54,2024-01-12 17:59:56,11.038433074951172
1,slicelet-gold-2,8d08dfcc-dbd3-407d-a5d7-31911de82954,True,2024-01-12 17:59:40,2024-01-12 18:00:25,2024-01-12 18:00:26,45.13786482810974
1,slicelet-gold-3,23e27887-8abe-4b74-83d7-68a2360bad1c,True,2024-01-12 17:59:39,2024-01-12 18:00:38,2024-01-12 18:00:39,59.17475414276123
1,slicelet-gold-4,82225598-ee4a-4d04-ba22-d4927e8bd647,True,2024-01-12 17:59:39,2024-01-12 18:00:26,2024-01-12 18:00:27,47.132436990737915
1,slicelet-gold-5,4c413000-6285-4228-8937-fce24c97c985,True,2024-01-12 17:59:42,2024-01-12 18:00:54,2024-01-12 18:00:58,72.2533450126648
1,slicelet-gold-6,596ec7c8-e261-4955-865f-6c6efbd6c01d,True,2024-01-12 17:59:42,2024-01-12 18:00:31,2024-01-12 18:00:34,49.15075397491455
1,slicelet-gold-7,a5b34144-54de-44e2-863f-c0417d14d5e0,True,2024-01-12 17:59:39,2024-01-12 18:00:14,2024-01-12 18:00:16,35.13198804855347
1,slicelet-gold-8,28f2e912-5de5-4cb2-b847-39aba7a44a23,True,2024-01-12 17:59:39,2024-01-12 18:00:50,2024-01-12 18:00:54,71.2445330619812
1,slicelet-gold-9,62efc18b-0266-40d6-9824-b3a41a3477a0,False,N/A,N/A,N/A,N/A
1,slicelet-gold-10,053aa036-a3f1-4b83-bdb9-17c44eb9709a,False,N/A,N/A,N/A,N/A
1,slicelet-gold-11,fe4af331-2b2c-49dd-8808-55af97edd87c,True,2024-01-12 17:59:39,2024-01-12 18:00:37,2024-01-12 18:00:38,58.16970896720886
1,slicelet-gold-12,365cb939-4c0c-4b06-b711-32c47ad4d49e,True,2024-01-12 17:59:40,2024-01-12 18:00:11,2024-01-12 18:00:14,31.09268021583557
1,slicelet-gold-13,57bb53ab-3750-421f-8f86-7edecf96c8c7,False,N/A,N/A,N/A,N/A
1,slicelet-gold-14,78d92cf8-f1bf-468a-8a4b-5b0b53f77a6b,True,2024-01-12 17:59:39,2024-01-12 18:00:24,2024-01-12 18:00:25,45.13656282424927
1,slicelet-gold-15,982bb230-affb-44d3-a27d-719c8299187a,True,2024-01-12 17:59:41,2024-01-12 18:00:42,2024-01-12 18:00:44,60.17611503601074
1,slicelet-gold-16,0a2047d5-be8e-44c3-b3fa-237c75f04e40,True,2024-01-12 17:59:38,2024-01-12 18:00:44,2024-01-12 18:00:48,65.19461107254028
1,slicelet-gold-17,be36a8da-752d-4266-b58f-ec03574da9bc,True,2024-01-12 17:59:39,2024-01-12 18:00:34,2024-01-12 18:00:37,55.1745879650116
1,slicelet-gold-18,9a3e0908-0da6-4d36-82b4-7490f26ed2c2,True,2024-01-12 17:59:40,2024-01-12 18:00:37,2024-01-12 18:00:37,57.18906092643738
1,slicelet-gold-19,91b10b5b-f499-4359-a75d-16e2dcf85e03,True,2024-01-12 17:59:39,2024-01-12 18:00:22,2024-01-12 18:00:24,43.12825083732605
1,slicelet-silver-0,794546a6-3365-4da0-b44c-e48b5e1c7a0b,True,2024-01-12 17:59:41,2024-01-12 18:00:27,2024-01-12 18:00:30,46.14024901390076
1,slicelet-silver-1,7805582c-85a1-492f-9b32-b4e5cbda1743,True,2024-01-12 17:59:40,2024-01-12 18:00:19,2024-01-12 18:00:19,39.10182285308838
1,slicelet-silver-2,9720e045-a6c7-4b12-a665-6b97fcd4a71d,True,2024-01-12 17:59:40,2024-01-12 18:00:16,2024-01-12 18:00:16,36.08733105659485
1,slicelet-silver-3,223a09d5-222a-466f-8f6d-28891bc576c3,False,N/A,N/A,N/A,N/A
1,slicelet-silver-4,8d397491-8865-4775-8c32-9701b73d0dd5,True,2024-01-12 17:59:42,2024-01-12 18:00:39,2024-01-12 18:00:41,57.17116379737854
1,slicelet-silver-5,42f03817-59df-4304-a357-c32ea39939ba,True,2024-01-12 17:59:42,2024-01-12 17:59:53,2024-01-12 17:59:54,11.034600019454956
1,slicelet-silver-6,acf6ac4e-7244-423e-a458-cb2041f5ac69,False,N/A,N/A,N/A,N/A
1,slicelet-silver-7,9f5121e5-7083-484e-b923-0addc4a872b7,False,N/A,N/A,N/A,N/A
1,slicelet-silver-8,be495a21-72a5-44d2-b675-94371dd42fb1,True,2024-01-12 17:59:40,2024-01-12 17:59:52,2024-01-12 17:59:53,11.030180931091309
1,slicelet-silver-9,ccbb9d88-1de3-4d12-9447-660a03d41b9f,True,2024-01-12 17:59:41,2024-01-12 17:59:56,2024-01-12 17:59:59,15.049279928207397
1,slicelet-silver-10,3c4264d4-38a6-4071-8071-e70c4113bbb7,True,2024-01-12 17:59:43,2024-01-12 18:00:07,2024-01-12 18:00:10,24.06608295440674
1,slicelet-silver-11,fabceccc-1cd5-4a1b-b179-488443138525,False,N/A,N/A,N/A,N/A
1,slicelet-silver-12,30058345-5c94-4353-9ff7-672776e985b3,True,2024-01-12 17:59:38,2024-01-12 17:59:38,2024-01-12 17:59:40,0.0002429485321044922
1,slicelet-silver-13,476507f7-2bb6-41da-9112-c8ac309fa700,True,2024-01-12 17:59:41,2024-01-12 18:00:30,2024-01-12 18:00:32,49.13179969787598
1,slicelet-silver-14,0e655c42-4a5a-4362-b95a-cf82b1159e6d,True,2024-01-12 17:59:39,2024-01-12 18:00:12,2024-01-12 18:00:15,33.09202218055725
1,slicelet-silver-15,9b383b83-bb64-4d65-928c-c28a94cc896b,True,2024-01-12 17:59:40,2024-01-12 18:00:24,2024-01-12 18:00:24,44.12584710121155
1,slicelet-silver-16,4400ee79-0ded-4a92-b3b3-c8f6d1a72213,True,2024-01-12 17:59:41,2024-01-12 18:00:08,2024-01-12 18:00:11,27.075672149658203
1,slicelet-silver-17,f7703469-d5e8-4315-9a2b-a3f0c6a55925,True,2024-01-12 17:59:39,2024-01-12 18:00:39,2024-01-12 18:00:39,60.17009091377258
1,slicelet-silver-18,7e96b09e-a963-4f48-908c-2d8e90ef0ae2,True,2024-01-12 17:59:39,2024-01-12 18:00:27,2024-01-12 18:00:27,48.14070916175842
1,slicelet-silver-19,f0542dd7-6aa1-4eb4-98ee-a95a776efcf5,False,N/A,N/A,N/A,N/A
1,slicelet-silver-20,602ce744-c1a0-4892-ae21-d333885d2701,False,N/A,N/A,N/A,N/A
1,slicelet-silver-21,d20f8d1e-fa6e-4e40-8413-cc0e895b8615,True,2024-01-12 17:59:45,2024-01-12 18:00:20,2024-01-12 18:00:20,35.092286109924316
1,slicelet-silver-22,f771486a-2981-4a0b-9a5e-132fd1e9ed8d,True,2024-01-12 17:59:40,2024-01-12 17:59:58,2024-01-12 18:00:00,18.055964708328247
1,slicelet-silver-23,3389d134-5473-44c6-acf9-d1fd175d5e6a,True,2024-01-12 17:59:44,2024-01-12 18:00:24,2024-01-12 18:00:27,40.11061215400696
1,slicelet-silver-24,ba8ee84c-2bc2-4785-8dae-5794b216be8f,True,2024-01-12 17:59:40,2024-01-12 18:00:15,2024-01-12 18:00:19,35.09841299057007
1,slicelet-silver-25,f62186a2-85b1-441b-84fa-44126bcbe63f,True,2024-01-12 17:59:39,2024-01-12 18:00:20,2024-01-12 18:00:21,41.12175178527832
1,slicelet-silver-26,02212d70-0430-4afb-a30f-73d1b7cb7f9a,True,2024-01-12 17:59:40,2024-01-12 17:59:59,2024-01-12 17:59:59,19.06756019592285
1,slicelet-silver-27,68d25e2c-1a57-4f13-9b36-07828918a701,True,2024-01-12 17:59:49,2024-01-12 18:00:40,2024-01-12 18:00:43,50.14134502410889
1,slicelet-silver-28,9b2fa266-4139-4197-8c89-317a8cc0330a,True,2024-01-12 17:59:41,2024-01-12 18:00:06,2024-01-12 18:00:07,25.08344602584839
1,slicelet-silver-29,a161b621-0322-41e1-81d4-90125466f13b,True,2024-01-12 17:59:39,2024-01-12 17:59:46,2024-01-12 17:59:50,7.025306940078735
